baseline_path	git_blob	proposed_disposition	apple_import_signals	semantic_review
Sources/CodexBar/Providers/Alibaba/AlibabaCodingPlanProviderImplementation.swift	0f58957db39c156eed3fd643a637c0ac8e6712df	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Alibaba/AlibabaCodingPlanSettingsStore.swift	61e12ce4ed0a60d97a2a91db3c4da4cf2d361179	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Alibaba/AlibabaTokenPlanProviderImplementation.swift	715cb6bad958598ed3b6fac9709ee9aac9cc4e8d	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Alibaba/AlibabaTokenPlanSettingsStore.swift	6683b63fa556eaef1c77dbf2ff825364bb612cd2	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Amp/AmpProviderImplementation.swift	7359c304c8a9d04e95d2d5fe27a5e0fb547c203d	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Amp/AmpSettingsStore.swift	e6fbd011920e00deb6cfb089018615e3676a11fa	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Antigravity/AntigravityLoginFlow.swift	b42790e3eab74f04e1ed67ccdff11eb860364c44	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Antigravity/AntigravityLoginRunner.swift	9072f96ee6758d4c470571488fcb88965d762f89	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,Darwin	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Antigravity/AntigravityProviderImplementation.swift	35333c815aff37b58c47e7f7814e51a4e97f8d27	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Antigravity/AntigravitySettingsStore.swift	ad301c40b3cd470ff020c142fcc273e14c8b165a	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Augment/AugmentProviderImplementation.swift	982c42944ba3fbcd07d3eaab0476296c2e55181e	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Augment/AugmentProviderRuntime.swift	173822d1f23d9579f207570322707b0e78795368	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Augment/AugmentSettingsStore.swift	4e500616ce6fc01aaa73c77392ac2b3d2686ee25	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/AzureOpenAI/AzureOpenAIProviderImplementation.swift	9b8c6f3e0ae6bb431963ab9e8492d3b61b994918	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/AzureOpenAI/AzureOpenAISettingsStore.swift	a2740dba0ec64853b4a3e9be6a767e1fe3a3052c	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Bedrock/BedrockProviderImplementation.swift	95b96be29a80557407d7079c1dc8df859b9ced79	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Bedrock/BedrockSettingsStore.swift	f01a570685d94101284655458ab82dd2817036ad	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Chutes/ChutesProviderImplementation.swift	352eb080c7235e3eca534b61e0bf01c56a1a1ddc	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Chutes/ChutesSettingsStore.swift	085c9a488c23b2b1d80d224e8751e88c1204ccff	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Claude/ClaudeLoginFlow.swift	29241390d05ad6353b946055cc90c4eebe96f016	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Claude/ClaudeProviderImplementation.swift	371f0668570260d1c6a9810f7eae69c55258d4a7	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Claude/ClaudeProviderRuntime.swift	bddad8ac380e2a4945167300b35d831735801851	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Claude/ClaudeSettingsStore.swift	9ad7f176d3a1022056b7755ea0673e938ab12b71	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Claude/ClaudeSwapAccountMenuDisplay.swift	4290199402ea441f08835cd1c4724ab90ac4c8bb	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Claude/ClaudeSwapAccountSwitcherView.swift	da3f8d7f96b1330588efffeaa0dc48d5e12ff8af	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Claude/ClaudeUIErrorMapper.swift	acd29f2a090630c7805c92a11af19d433fd710c6	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Claude/StatusItemController+ClaudeSwapMenu.swift	25fca49a65a6dca4826ed68f50cbfe2af37b415f	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Claude/UsageStore+ClaudeSwapRefresh.swift	69c3a14c69aec7a59eee19e5d73011946e0acf00	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/ClawRouter/ClawRouterProviderImplementation.swift	f40cf5a721499c8940b2b1ff672466ac4ce75af2	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/ClinePass/ClinePassProviderImplementation.swift	3643fc7b8c971fd64d508899b8b29b59059d9892	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codebuff/CodebuffProviderImplementation.swift	a104c5c56fc3f2106e32fdc17e6a78f23835d7c6	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/CodexConsumerProjection.swift	ded04f7ad805e25b733013cb4cf59d2e54beda55	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/CodexLimitResetOwnerKey.swift	25a23572095cabf68c322027d280959268a669cc	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/CodexLoginFlow.swift	a35c38b4d4b29da12baa80b2613ff2083b3c55c2	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/CodexProviderImplementation.swift	a55528aa14424c808189f668998400f82ffd2c41	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/CodexProviderRuntime.swift	b09a3f9b359c84f099a9f1a981556afc28e8b284	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/CodexSettingsStore.swift	db427d8792a78ecc4efd84ab3c85a87e3407bdd4	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/CodexWeeklyResetConfirmation.swift	4377b8ad47abbf9eae7af4c9b2490ccc72e314d2	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/CodexWeeklyResetDiagnostics.swift	658d30538ec2fb2c947bb1a8682a10d1def709ad	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/UsageStore+CodexAccountState.swift	70e4cfd946afd281f3b2c9e7922081339c5f7a18	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/UsageStore+CodexPATRefresh.swift	7ffc2fedc4c7965026033e115b071259927d580f	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/UsageStore+CodexRefresh.swift	a3e1f5c6cce0c3b3dcab4e5cc818acaa3345ebd6	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/UsageStore+CodexResetBackfill.swift	481931d86b056a419f2b8ff884ec0762375e8911	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/UsageStore+CodexWeeklyResetCandidatePersistence.swift	26eb44a016fcc819b1b5c0ca338105bb7cedad9d	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/UsageStore+CodexWeeklyResetConfirmation.swift	6ccd73e3a74eaaa70724966e36b647e112d39328	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/UsageStore+CodexWeeklyResetMultiAccount.swift	3bd63d875c9ccef0848a53eab9e86158a763c52c	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Codex/UsageStore+CodexWithheldPublicationError.swift	ed82d463b38db266d8db1f081a4024ee25252328	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/CommandCode/CommandCodeProviderImplementation.swift	bc716704184826457fc235c7e9b43204aac9311d	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/CommandCode/CommandCodeSettingsStore.swift	bf4a4c5a125b38dd2e1c6b7f8abb7f2491761ca9	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Copilot/CopilotLoginFlow.swift	db9c837a56e6b8f09df5076b1b027da897a8f473	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Copilot/CopilotProviderImplementation.swift	a7904b4ea8349045e070735503c61d51ee9c072d	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Copilot/CopilotSettingsStore.swift	4fdf677eef5a472f47c960c2037c01ccec764035	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Copilot/UsageStore+CopilotBudgets.swift	0d6dc4075cf948314a97fdf7eafffcdd4fe39feb	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Crof/CrofProviderImplementation.swift	bd23caf21a3471f25cdc4146f1b4b0d69a16ff42	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Cursor/CursorLoginFlow.swift	090bc1a6ee6a1bfd58eac160d1f2deba19f422e6	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Cursor/CursorProviderImplementation.swift	53edc1779b352c1297ab6f990b654bbe96901ed7	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Cursor/CursorSettingsStore.swift	0de2438feb7765c43cdaab89a2a3453eccb5f310	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/DeepInfra/DeepInfraProviderImplementation.swift	b8271868c58d5900461c56f4301064eaee629a60	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/DeepSeek/DeepSeekProviderImplementation.swift	ad6f352698e2aa4eeaa2ba7e0641360d6b4d08b9	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/DeepSeek/DeepSeekSettingsStore.swift	bc24e6334171ff8445365e421f79fc575a786b19	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Deepgram/DeepgramProviderImplementation.swift	ff4047a02ad8c7d3f65b1c94d1369d045300d93d	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Devin/DevinProviderImplementation.swift	f69c5297104cb730efc5ef64a5616a67b9fd1545	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Devin/DevinSettingsStore.swift	430f440439bc39337d759cda68e5c510c9833674	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Doubao/DoubaoProviderImplementation.swift	81f1fde4f7c4a9ef96bd252904f0af414494a824	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Doubao/DoubaoSettingsStore.swift	7313926b246838a216de674c88a66fb7f802ccd6	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/ElevenLabs/ElevenLabsProviderImplementation.swift	00282dd29b0f1b8a2728086f6333939e3ab4c0a2	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Factory/FactoryLoginFlow.swift	70aa498e915c1445d555065b924394c9087920a7	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Factory/FactoryProviderImplementation.swift	751cb3d44f628637f5dfecb8614a5450394f817e	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Factory/FactorySettingsStore.swift	bb9172869ab19ecda27b800d14d4a108e1d3a20a	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Fireworks/FireworksProviderImplementation.swift	b9e1ab5c55c1eb2b391e2cfc547e38665e62405b	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Fireworks/FireworksSettingsStore.swift	c3afaff6997f289fff0c42ade8dd4aeb505c541f	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Gemini/GeminiLoginFlow.swift	6716b65d0ce9f2b93c3c58b7ceeb9861d28330b2	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Gemini/GeminiProviderImplementation.swift	15bdd4dcfa69fe7cae087857470b29bacb4bf2d5	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Grok/GrokProviderImplementation.swift	89163fe294f27b791b80aa43e570103403b2048a	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Grok/GrokSettingsStore.swift	3902c06d131b2db6fcee784239916bf00a17e14c	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Grok/UsageStore+GrokLocalSessions.swift	e6bcec7067f18b6e2c3c553901f11a124074f30f	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Groq/GroqProviderImplementation.swift	76d6c3bd74f6268b5eb8fb54cf013166ce24cb1f	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/IBMBob/IBMBobProviderImplementation.swift	68a666a384747828e625d751b83cbb2ac5529487	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/JetBrains/JetBrainsLoginFlow.swift	c8a2d109b6e955f3747dc44687f22638784332e8	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/JetBrains/JetBrainsProviderImplementation.swift	beaf36b780f8f0fdbd0c796ba8537990ad8db518	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/JetBrains/JetBrainsSettingsStore.swift	cc41b7b7a22f8fc5c765087da6d4c7e0e753f622	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Kilo/KiloProviderImplementation.swift	86538932efe949a39af4433fcf246b68414b6d40	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Kilo/KiloSettingsStore.swift	50fc27912169cb7b95830e4f5123d622c12fdd9d	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Kilo/UsageStore+KiloOrgRefresh.swift	2d601f5cfe6696c63c79d7567193eb996e11c739	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Kimi/KimiProviderImplementation.swift	75a52d2800d1c268d2a5f0586d07509311ab2bd5	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Kimi/KimiSettingsStore.swift	6d5adf2c14929d33ab5fe65741466f8172ba38c6	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Kiro/KiroLoginAlertPresentation.swift	65b8ff925bbb36257f7f842a254efa6079b3806f	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Kiro/KiroLoginFlow.swift	bd7cfcb519bc71c8bebdec96049e072bddeab811	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Kiro/KiroLoginRunner.swift	f7d90825e5bcf675bba4db6e4e8649015ee921b2	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Kiro/KiroProviderImplementation.swift	f3ed598b0e55091858cbc30b09654d2f7c1c100c	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/LLMProxy/LLMProxyProviderImplementation.swift	24c8b2461174d538b1740af448063906066d5777	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/LiteLLM/LiteLLMProviderImplementation.swift	007c2435876012f7c0af70b8b3265655653b7419	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/LongCat/LongCatProviderImplementation.swift	d4b1cec73f4e312364281d0cd4be12385d6e54b7	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/LongCat/LongCatSettingsStore.swift	f0747b19df5e6240763e9e3fdb203d50d8faeee5	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Manus/ManusProviderImplementation.swift	7578b78cb6ba9241e60910f28a1874c76fbb74bd	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Manus/ManusSettingsStore.swift	4a11d3d46e4cbc6521ad21dcb0ede1914ff99f02	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/MiMo/MiMoProviderImplementation.swift	e0f15e6167ebdaf7902df8e4982812afb32880e6	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/MiMo/MiMoSettingsStore.swift	0bbda5175938bf072164288b43a61bac1369e08d	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/MiniMax/MiniMaxProviderImplementation.swift	68f9c8851fbbd477a6132a4e09eb2a501dedbacf	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/MiniMax/MiniMaxSettingsStore.swift	75fd496307374de2624f289215ca279c38c8f91f	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Mistral/MistralProviderImplementation.swift	2562111504046206c0b49805cf3246938440ffb2	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Mistral/MistralSettingsStore.swift	3332ef46b991aa3a9048293b77318201d8a164a7	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Moonshot/MoonshotProviderImplementation.swift	53cd93ed869f15e575cefcbcef172abfdf26d33a	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Moonshot/MoonshotSettingsStore.swift	333bd7628561296c7f582c634e89418629bcb217	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/NeuralWatt/NeuralWattProviderImplementation.swift	b838b85c3cc13885c083e7ee6f47ce2b03c0f003	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Notion/NotionProviderImplementation.swift	6bee0545321faf528407285eea7da376f34260b4	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Notion/NotionSettingsStore.swift	52a313e6c537378972753233b854d31b8d050349	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Ollama/OllamaProviderImplementation.swift	6bf3d3f5e8849b5aeb1580a8a285d6b5c154f790	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Ollama/OllamaSettingsStore.swift	2c464b9c98c038a83cbd5d03a14f9274b9090fc3	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/Ollama/OllamaUIErrorMapper.swift	3034cbfa7e37a06dd81cf6a8411cd8615e504e01	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/OpenAI/OpenAIAPIProviderImplementation.swift	470bbb3266d00c76f40b0abc85543b2898875400	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/OpenCode/OpenCodeProviderImplementation.swift	2fd1a7b8a272a9fdb32c85d8725338105ae601f9	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/OpenCode/OpenCodeProviderUI.swift	103d31c18ac7a4148d907652622cbe92342d4f41	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/OpenCode/OpenCodeSettingsStore.swift	b718e8638cfbeefde2eb01d34e7ababb1a2516ce	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST		PENDING_FILE_CONTRACT_REVIEW
Sources/CodexBar/Providers/OpenCodeGo/OpenCodeGoProviderImplementation.swift	af49ef9273b59dd96c1f6365e06011226fe17c5c	EXTRACT_BEHAVIOR_THEN_RETIRE_MAC_HOST	AppKit,SwiftUI	PENDING_FILE_CONTRACT_REVIEW
